    0.0999381  0.000298969  1.49484e-05  <UV>
     0.130176    0.0388801   0.00194400  <UV>
     0.154500     0.222740    0.0668220  ANS.15N
     0.154800     0.229800    0.0689390  ANS.15W
     0.156500     0.219760    0.0138880  TD1.1565
     0.180500     0.418560     0.125570  ANS.18
     0.196500     0.649120    0.0347740  TD1.1965
     0.199900     0.481583    0.0240791  <UV>
     0.236500     0.736940    0.0368470  TD1.2365
     0.249300     0.639280     0.191780  ANS.25
     0.250200     0.706664    0.0353332  <UV>
     0.274000     0.781330    0.0390665  TD1.2740
     0.299409      1.19998    0.0599989  <UV>
     0.329600      1.42770     0.428300  ANS.33
     0.363700      2.36150     0.118075  JOHNSON.U
     0.399500      4.92960     0.246480  GENEVA.B1
     0.419200      5.37580     0.268790  GENEVA.B
     0.419600      5.41020     0.270510  TYCHO2.BT
     0.419600      5.34080     0.267040  TYCHO2.BT
     0.443400      5.50800     0.275400  JOHNSON.B
     0.443400      5.50290     0.275145  JOHNSON.B
     0.447500      6.03390     0.301695  GENEVA.B2
     0.518900      5.47920     0.273960  HIPPARCOS.HP
     0.530700      5.53850     0.276925  TYCHO2.VT
     0.530700      5.58970     0.279485  TYCHO2.VT
     0.539200      5.87100     0.293550  GENEVA.V1
     0.547500      5.80590     0.290295  GENEVA.V
     0.549300      5.51890     0.275945  JOHNSON.V
     0.549300      5.18860     0.329740  JOHNSON.V
     0.549300      5.45820     0.272910  JOHNSON.V
     0.576200      5.79670     0.289835  GENEVA.G
     0.787500      4.04940     0.354310  COUSINS.I
     0.999818      5.11514     0.255757  nearIRspec
      1.19982      5.63699     0.281849  nearIRspec
      1.23930      6.60030     0.330015  2MASS.J
      1.24310      6.88640     0.344320  JOHNSON.J
      1.42768      6.92843     0.346421  nearIRspec
      1.59668      8.06324     0.403162  nearIRspec
      1.64420      9.99810     0.499905  JOHNSON.H
      1.64950      9.81320     0.490660  2MASS.H
      1.77493      9.34413     0.467207  nearIRspec
      2.00009      10.9055     0.545277  nearIRspec
      2.16390      13.5820     0.679100  2MASS.KS
      2.18790      13.7700     0.688500  JOHNSON.K
      2.42829      10.6687     0.533435  ISOspec
      2.48936      13.5237     0.676184  nearIRspec
      2.73625      11.5291     0.576456  ISOspec
      2.99260      12.2492     0.612461  ISOspec
      2.99701      15.0048     0.750242  nearIRspec
      3.30569      13.1759     0.658795  ISOspec
      3.36820      15.4550      1.92160  WISE.W1
      3.49528      15.5300     0.776501  nearIRspec
      3.61539      12.9964     0.649821  ISOspec
      3.77100      13.8503     0.692514  generic
      3.99363      12.7999     0.639993  ISOspec
      4.50013      13.6278     0.681388  ISOspec
      4.77200      11.0566     0.552829  generic
      5.02065      12.7292     0.764810  ISOspec
      5.48886      10.8723     0.543614  SpitzerIRS
      5.80000      10.1100     0.505500  IRAC.58
      6.00708      10.8461     0.542307  SpitzerIRS
      6.09581      10.9935     0.549674  SpitzerIRS
      6.16979      12.0308     0.601538  SpitzerIRS
      6.25852      13.3300     0.666498  SpitzerIRS
      6.34725      11.9183     0.595916  SpitzerIRS
      6.42114      10.9327     0.546637  SpitzerIRS
      6.50987      10.4701     0.523507  SpitzerIRS
      6.99675      10.1371     0.506854  SpitzerIRS
      7.35300      10.6779     0.533896  SpitzerIRS
      7.47350      11.5368     0.576840  SpitzerIRS
      7.60046      13.0316     0.651582  SpitzerIRS
      7.74564      14.1606     0.708031  SpitzerIRS
      7.86664      14.1058     0.705292  SpitzerIRS
      8.01794      14.0884     0.704422  SpitzerIRS
      8.13889      13.7981     0.689906  SpitzerIRS
      8.47160      15.6026     0.780130  SpitzerIRS
      8.56230      16.6842     0.834208  SpitzerIRS
      8.62280      17.2523     0.862614  SpitzerIRS
      8.71350      17.8129     0.890645  SpitzerIRS
      8.80420      17.6800     0.884000  SpitzerIRS
      8.86470      18.0200     0.901001  SpitzerIRS
      8.95550      18.9537     0.947685  SpitzerIRS
      9.49856      27.4733      1.37367  SpitzerIRS
      10.0729      27.9292      1.39646  SpitzerIRS
      10.8607      23.8717      1.19359  SpitzerIRS
      10.9514      23.5919      1.17959  SpitzerIRS
      11.0723      23.3120      1.16560  SpitzerIRS
      11.1933      23.3974      1.16987  SpitzerIRS
      11.3143      22.1685      1.10842  SpitzerIRS
      11.4352      20.5563      1.02782  SpitzerIRS
      11.5260      19.4337     0.971686  SpitzerIRS
      12.0730      16.9020     0.845100  WISE.W3
